"word","score","polarity"
"leyenda_fantástica",-0.25,"negative"
"liarse_a_puñetazos",-0.25,"negative"
"libertinismo",-0.25,"negative"
"libertino",-0.25,"negative"
"libre",-0.25,"negative"
"licántropo",-0.25,"negative"
"lid",-0.25,"negative"
"lidiar",-0.25,"negative"
"ligarse",-0.25,"negative"
"ligeros",-0.25,"negative"
"lignificado",-0.25,"negative"
"liguero",-0.25,"negative"
"ligón",-0.25,"negative"
"limenitis",-0.25,"negative"
"limo",-0.25,"negative"
"linfadenoma",-0.25,"negative"
"linfogranuloma",-0.25,"negative"
"lingualumina",-0.25,"negative"
"lisiar",-0.25,"negative"
"lisis",-0.25,"negative"
"listeriosis",-0.25,"negative"
"llamamiento",-0.25,"negative"
"llevadero",-0.25,"negative"
"llorica",-0.25,"negative"
"lobreguez",-0.25,"negative"
"locato",-0.25,"negative"
"locuelo",-0.25,"negative"
"locura",-0.25,"negative"
"lodazal",-0.25,"negative"
"loza_de_barro",-0.25,"negative"
"lucha_libre",-0.25,"negative"
"luchador",-0.25,"negative"
"luchar_a_puñetazos",-0.25,"negative"
"ludibrio",-0.25,"negative"
"luminiscencia",-0.25,"negative"
"lumpemproletariado",-0.25,"negative"
"luna_de_cosecha",-0.25,"negative"
"lunático",-0.25,"negative"
"luz_roja",-0.25,"negative"
"lycopodiales",-0.25,"negative"
"lámpara_de_neón",-0.25,"negative"
"lástima",-0.25,"negative"
"lúpulo",-0.25,"negative"
"machado",-0.25,"negative"
"madera_de_arce",-0.25,"negative"
"madera_de_sicomoro",-0.25,"negative"
"madera_de_sicómoro",-0.25,"negative"
"mafioso",-0.25,"negative"
"magenta",-0.25,"negative"
"magia_negra",-0.25,"negative"
"magisterial",-0.25,"negative"
"magistratura",-0.25,"negative"
"magullar",-0.25,"negative"
"mal_ejemplo",-0.25,"negative"
"mal_emparejado",-0.25,"negative"
"mal_entendido",-0.25,"negative"
"mal_viaje",-0.25,"negative"
"mala_administración",-0.25,"negative"
"mala_fama",-0.25,"negative"
"mala_pata",-0.25,"negative"
"malandrín",-0.25,"negative"
"malapropismo",-0.25,"negative"
"malaria",-0.25,"negative"
"malcriador",-0.25,"negative"
"maldecido",-0.25,"negative"
"maldiciente",-0.25,"negative"
"maleante",-0.25,"negative"
"malformado",-0.25,"negative"
"malnutrición",-0.25,"negative"
"malogro",-0.25,"negative"
"malos_modales",-0.25,"negative"
"malos_tratos",-0.25,"negative"
"maltratar",-0.25,"negative"
"malus_sylvestris",-0.25,"negative"
"malvadamente",-0.25,"negative"
"malversar",-0.25,"negative"
"malware",-0.25,"negative"
"mamotreto",-0.25,"negative"
"mamporro",-0.25,"negative"
"mancha_de_aceite",-0.25,"negative"
"mancha_de_barro",-0.25,"negative"
"mancha_de_lodo",-0.25,"negative"
"mancha_de_nacimiento",-0.25,"negative"
"mancha_de_óxido",-0.25,"negative"
"mancillado",-0.25,"negative"
"mandante",-0.25,"negative"
"mando_hidráulico",-0.25,"negative"
"manga_raglán",-0.25,"negative"
"manganeso",-0.25,"negative"
"mangueo",-0.25,"negative"
"mangui",-0.25,"negative"
"manotada",-0.25,"negative"
"manotazo",-0.25,"negative"
"mantequilla_de_cacao",-0.25,"negative"
"mantilla",-0.25,"negative"
"mantón",-0.25,"negative"
"manzano_silvestre",-0.25,"negative"
"marattiales",-0.25,"negative"
"marcado",-0.25,"negative"
"marinero_polémico",-0.25,"negative"
"marsala",-0.25,"negative"
"masacrar",-0.25,"negative"
"masacre",-0.25,"negative"
"mascara",-0.25,"negative"
"mascarada",-0.25,"negative"
"mascullar",-0.25,"negative"
"masticador_ruidoso",-0.25,"negative"
"masticar_ruidosamente",-0.25,"negative"
"mata",-0.25,"negative"
"mataperros",-0.25,"negative"
"matarratas",-0.25,"negative"
"material_aislante",-0.25,"negative"
"material_bélico",-0.25,"negative"
"maton",-0.25,"negative"
"maula",-0.25,"negative"
"mazmorra",-0.25,"negative"
"mecanografiado",-0.25,"negative"
"medio_de_comunicación_escrito",-0.25,"negative"
"medioambientalista",-0.25,"negative"
"medula_oblonga",-0.25,"negative"
"melancólico",-0.25,"negative"
"melanismo",-0.25,"negative"
"melanosis",-0.25,"negative"
"melindre",-0.25,"negative"
"melopsittacus_undulatus",-0.25,"negative"
"memoria_a_largo_plazo",-0.25,"negative"
"memoria_no_volátil",-0.25,"negative"
"mendaz",-0.25,"negative"
"mendigo",-0.25,"negative"
"meningismo",-0.25,"negative"
"meningitis",-0.25,"negative"
"mentiroso",-0.25,"negative"
"mercadillo",-0.25,"negative"
"merecido",-0.25,"negative"
"mesa_de_despacho",-0.25,"negative"
"mesita_de_café",-0.25,"negative"
"mesías",-0.25,"negative"
"metalepsis",-0.25,"negative"
"metano",-0.25,"negative"
"metanol",-0.25,"negative"
"metijón",-0.25,"negative"
"meyótico",-0.25,"negative"
"mezquinamente",-0.25,"negative"
"miastenia",-0.25,"negative"
"micronutriente",-0.25,"negative"
"microonda",-0.25,"negative"
"miedoso",-0.25,"negative"
"mielatelia",-0.25,"negative"
"migraña",-0.25,"negative"
"milano_negro",-0.25,"negative"
"militancia",-0.25,"negative"
"militantismo",-0.25,"negative"
"millettia",-0.25,"negative"
"minado",-0.25,"negative"
"mineral_de_plomo",-0.25,"negative"
"mini",-0.25,"negative"
"minimoto",-0.25,"negative"
"minyán",-0.25,"negative"
"mirar_a_las_musarañas",-0.25,"negative"
"mirlo",-0.25,"negative"
"mirmecófagos",-0.25,"negative"
"mixomatosis",-0.25,"negative"
"moblaje",-0.25,"negative"
"moca",-0.25,"negative"
"mod",-0.25,"negative"
"mofa",-0.25,"negative"
"mofarse",-0.25,"negative"
"monario",-0.25,"negative"
"monarquía",-0.25,"negative"
"mongolismo",-0.25,"negative"
"mongoloide",-0.25,"negative"
"monoaural",-0.25,"negative"
"montecillo",-0.25,"negative"
"monóxido_de_carbono",-0.25,"negative"
"mordida_de_perro",-0.25,"negative"
"mordisco_de_perro",-0.25,"negative"
"moronidad",-0.25,"negative"
"mortificador",-0.25,"negative"
"mortuorio",-0.25,"negative"
"moto",-0.25,"negative"
"motín",-0.25,"negative"
"movido",-0.25,"negative"
"moño",-0.25,"negative"
"mucosidad",-0.25,"negative"
"mucus",-0.25,"negative"
"mudez",-0.25,"negative"
"mueblaje",-0.25,"negative"
"mugre",-0.25,"negative"
"mugriento",-0.25,"negative"
"mugriento",-0.25,"negative"
"mujeriego",-0.25,"negative"
"mundo_de_fantasía",-0.25,"negative"
"mural",-0.25,"negative"
"murmullo",-0.25,"negative"
"murriña",-0.25,"negative"
"musitar",-0.25,"negative"
"muslera",-0.25,"negative"
"mustiar",-0.25,"negative"
"mustiarse",-0.25,"negative"
"mutilado",-0.25,"negative"
"mártir",-0.25,"negative"
"médico_de_cabecera",-0.25,"negative"
"médico_generalista",-0.25,"negative"
"médula_oblonga",-0.25,"negative"
"nada_crítico",-0.25,"negative"
"nada_polémico",-0.25,"negative"
"narco",-0.25,"negative"
"narcolepsia",-0.25,"negative"
"narcoleptico",-0.25,"negative"
"narcotraficante",-0.25,"negative"
"narcotráfico",-0.25,"negative"
"necrofilia",-0.25,"negative"
"necromancia",-0.25,"negative"
"necromanía",-0.25,"negative"
"necrosis",-0.25,"negative"
"necrótico",-0.25,"negative"
"negado",-0.25,"negative"
"negligé",-0.25,"negative"
"negro",-0.25,"negative"
"negruzco",-0.25,"negative"
"neolengua",-0.25,"negative"
"nerita",-0.25,"negative"
"neurastenia",-0.25,"negative"
"neurasténico",-0.25,"negative"
"neurofibromatosis",-0.25,"negative"
"neurotóxico",-0.25,"negative"
"neurálgico",-0.25,"negative"
"neutral",-0.25,"negative"
"neutralidad",-0.25,"negative"
"nevera",-0.25,"negative"
"nevus",-0.25,"negative"
"nick",-0.25,"negative"
"nicturia",-0.25,"negative"
"nido_de_ardilla",-0.25,"negative"
"nigromancia",-0.25,"negative"
"nigromántico",-0.25,"negative"
"nihilismo",-0.25,"negative"
"nihilista",-0.25,"negative"
"nirvana",-0.25,"negative"
"nitrobenceno",-0.25,"negative"
"no_alistado",-0.25,"negative"
"no_astringente",-0.25,"negative"
"no_catalogado",-0.25,"negative"
"no_causativo",-0.25,"negative"
"no_cercada",-0.25,"negative"
"no_cercado",-0.25,"negative"
"no_constreñido",-0.25,"negative"
"no_coronado",-0.25,"negative"
"no_deducible",-0.25,"negative"
"no_delineado",-0.25,"negative"
"no_explosivo",-0.25,"negative"
"no_extensible",-0.25,"negative"
"no_ficticio",-0.25,"negative"
"no_fisible",-0.25,"negative"
"no_investigador",-0.25,"negative"
"no_ionizado",-0.25,"negative"
"no_iónico",-0.25,"negative"
"no_lavable",-0.25,"negative"
"no_metal",-0.25,"negative"
"no_metálico",-0.25,"negative"
"no_portátil",-0.25,"negative"
"no_recíproco",-0.25,"negative"
"no_regenerado",-0.25,"negative"
"no_registrado",-0.25,"negative"
"no_retractil",-0.25,"negative"
"no_seleccionado",-0.25,"negative"
"no_sindicalista",-0.25,"negative"
"no_vendido",-0.25,"negative"
"noble_vitalicio",-0.25,"negative"
"nocturnamente",-0.25,"negative"
"nonato",-0.25,"negative"
"nosología",-0.25,"negative"
"noticiario_cinematográfico",-0.25,"negative"
"novela_corta",-0.25,"negative"
"novela_de_aventuras",-0.25,"negative"
"novelar",-0.25,"negative"
"novial",-0.25,"negative"
"nube_corneal",-0.25,"negative"
"nubloso",-0.25,"negative"
"nuez",-0.25,"negative"
"nuez_de_cola",-0.25,"negative"
"nuez_moscada",-0.25,"negative"
"nuez_muescada",-0.25,"negative"
"número_atómico_22",-0.25,"negative"
"número_atómico_24",-0.25,"negative"
"número_atómico_25",-0.25,"negative"
"número_atómico_27",-0.25,"negative"
"número_atómico_34",-0.25,"negative"
"número_atómico_4",-0.25,"negative"
"número_atómico_73",-0.25,"negative"
"obeso",-0.25,"negative"
"objetor",-0.25,"negative"
"oboe_de_amore",-0.25,"negative"
"obscurantista",-0.25,"negative"
"obsesivo",-0.25,"negative"
"obstaculización",-0.25,"negative"
"obstinarse",-0.25,"negative"
"obviamente",-0.25,"negative"
"octópodo",-0.25,"negative"
"oda",-0.25,"negative"
"ofensiva",-0.25,"negative"
"oficial_de_la_ley",-0.25,"negative"
"ojeroso",-0.25,"negative"
"ojo_de_pez",-0.25,"negative"
"ola_de_protestas",-0.25,"negative"
"olla_de_barro",-0.25,"negative"
"olor_corporal",-0.25,"negative"
"olvido",-0.25,"negative"
"olvido_total",-0.25,"negative"
"omatidio",-0.25,"negative"
"onagro",-0.25,"negative"
"oncogén",-0.25,"negative"
"ondeo",-0.25,"negative"
"opaco",-0.25,"negative"
"operación_de_inteligencia",-0.25,"negative"
"optez",-0.25,"negative"
"orden_de_bacterias",-0.25,"negative"
"orden_de_detención",-0.25,"negative"
"orden_del_día",-0.25,"negative"
"order_phallales",-0.25,"negative"
"orfandad",-0.25,"negative"
"organizativo",-0.25,"negative"
"orquidales",-0.25,"negative"
"ortopnea",-0.25,"negative"
"osar",-0.25,"negative"
"oscurantista",-0.25,"negative"
"osmosis",-0.25,"negative"
"osqueocele",-0.25,"negative"
"osteítis",-0.25,"negative"
"otitis",-0.25,"negative"
"otredad",-0.25,"negative"
"out",-0.25,"negative"
"oveja_negra",-0.25,"negative"
"oxímoron",-0.25,"negative"
"ozonium",-0.25,"negative"
"oído_interno",-0.25,"negative"
"pachá",-0.25,"negative"
"palabras",-0.25,"negative"
"palabras_de_despedida",-0.25,"negative"
"palanquista",-0.25,"negative"
"palatalizado",-0.25,"negative"
"palatosquisis",-0.25,"negative"
"paleopatología",-0.25,"negative"
"paliación",-0.25,"negative"
"paliativo",-0.25,"negative"
"palmarla",-0.25,"negative"
"paludismo",-0.25,"negative"
"pan_negro",-0.25,"negative"
"pancreatitis",-0.25,"negative"
"panecillo_de_viena",-0.25,"negative"
"pantalones_de_montar",-0.25,"negative"
"panzazo",-0.25,"negative"
"papel_carbón",-0.25,"negative"
"papel_de_carta",-0.25,"negative"
"paperas",-0.25,"negative"
"paracetamol",-0.25,"negative"
"paralelo",-0.25,"negative"
"paralítico",-0.25,"negative"
"paranoia",-0.25,"negative"
"paraquat",-0.25,"negative"
"parecido_mutuo",-0.25,"negative"
"parecido_mútuo",-0.25,"negative"
"pareo",-0.25,"negative"
"parque_zoológico",-0.25,"negative"
"parricidio",-0.25,"negative"
"parte_demandante",-0.25,"negative"
"partido_político",-0.25,"negative"
"partícula_beta",-0.25,"negative"
"partícula_elemental",-0.25,"negative"
"parálisis_cerebral",-0.25,"negative"
"parésico",-0.25,"negative"
"pasajero",-0.25,"negative"
"pasamano",-0.25,"negative"
"pasar_por_encima",-0.25,"negative"
"pasar_revista",-0.25,"negative"
"pasma",-0.25,"negative"
"paso_lento",-0.25,"negative"
"pastelito_relleno",-0.25,"negative"
"pasterización",-0.25,"negative"
"pasteurelosis",-0.25,"negative"
"pasteurización",-0.25,"negative"
"patentemente",-0.25,"negative"
"patología_animal",-0.25,"negative"
"patología_vegetal",-0.25,"negative"
"patoso",-0.25,"negative"
"país_de_hadas",-0.25,"negative"
"pañuelo_de_cabeza",-0.25,"negative"
"pañuelo_de_cuello",-0.25,"negative"
"pañuelo_de_papel",-0.25,"negative"
"pañuelo_del_cuello",-0.25,"negative"
"pecable",-0.25,"negative"
"pediculosis",-0.25,"negative"
"pedrisco",-0.25,"negative"
"pelagra",-0.25,"negative"
"pelea_con_cuchillos",-0.25,"negative"
"pelear",-0.25,"negative"
"pelear_a_puñetazos",-0.25,"negative"
"peleón",-0.25,"negative"
"peligro_sanitario",-0.25,"negative"
"pelota_de_golf",-0.25,"negative"
"peluca_gris",-0.25,"negative"
"penetrantemente",-0.25,"negative"
"pensión_de_mala_muerte",-0.25,"negative"
"peoría",-0.25,"negative"
"peplo",-0.25,"negative"
"perder_intensidad",-0.25,"negative"
"peridotita",-0.25,"negative"
"perifrástico",-0.25,"negative"
"perilla",-0.25,"negative"
"periodontitis",-0.25,"negative"
"periquito_australiano",-0.25,"negative"
"perjudicar",-0.25,"negative"
"perlino",-0.25,"negative"
"permanganato_de_potasa",-0.25,"negative"
"permitir_fluctuar",-0.25,"negative"
"permitir_la_fluctuación",-0.25,"negative"
"perniciosamente",-0.25,"negative"
"perpetración",-0.25,"negative"
"perplejidad",-0.25,"negative"
"persona_malhumorada",-0.25,"negative"
"persona_odiada",-0.25,"negative"
"personalidad_psicopática",-0.25,"negative"
"perturbación_mental",-0.25,"negative"
"pertussis",-0.25,"negative"
"pestañada",-0.25,"negative"
"peste_septicémica",-0.25,"negative"
"pesticida",-0.25,"negative"
"pezizales",-0.25,"negative"
"phallales",-0.25,"negative"
"philadelphus_coronarius",-0.25,"negative"
"physostigma",-0.25,"negative"
"phytophthora",-0.25,"negative"
"piada",-0.25,"negative"
"piantado",-0.25,"negative"
"picada",-0.25,"negative"
"picada_de_abeja",-0.25,"negative"
"picada_de_mosquito",-0.25,"negative"
"picadura_de_abeja",-0.25,"negative"
"picadura_de_mosquito",-0.25,"negative"
"picardías",-0.25,"negative"
"pickelhaube",-0.25,"negative"
"picor",-0.25,"negative"
"piel_de_gallina",-0.25,"negative"
"pieza_del_ajedrez",-0.25,"negative"
"pigargo",-0.25,"negative"
"pila_galvánica",-0.25,"negative"
"pillo",-0.25,"negative"
"pintamonas",-0.25,"negative"
"pinza_de_corbata",-0.25,"negative"
"piperacilina",-0.25,"negative"
"pirata_informático",-0.25,"negative"
"piridina",-0.25,"negative"
"pirómetro_óptico",-0.25,"negative"
"pitufo",-0.25,"negative"
"piuria",-0.25,"negative"
"plaguicida",-0.25,"negative"
"planchar_con_máquina",-0.25,"negative"
"planchazo",-0.25,"negative"
"plantador",-0.25,"negative"
"planímetro",-0.25,"negative"
"plañidero",-0.25,"negative"
"pleitista",-0.25,"negative"
"pluma_blanca",-0.25,"negative"
"plumbemia",-0.25,"negative"
"plutócrata",-0.25,"negative"
"pobretón",-0.25,"negative"
"pobreza_extrema",-0.25,"negative"
"poca_fiabilidad",-0.25,"negative"
"poco_convencido",-0.25,"negative"
"poco_convincente",-0.25,"negative"
"poli",-0.25,"negative"
"policia_montado",-0.25,"negative"
"policía_montada_de_Canadá",-0.25,"negative"
"polizonte",-0.25,"negative"
"polémica",-0.25,"negative"
"política_arriesgada",-0.25,"negative"
"política_de_agresión",-0.25,"negative"
"política_de_la_cuerda_floja",-0.25,"negative"
"política_del_borde_del_abismo",-0.25,"negative"
"político_estafador",-0.25,"negative"
"pompón",-0.25,"negative"
"poner_en_peligro",-0.25,"negative"
"poner_en_tela_de_juicio",-0.25,"negative"
"popularismo",-0.25,"negative"
"portaligas",-0.25,"negative"
"portentoso",-0.25,"negative"
"poseso",-0.25,"negative"
"poseído",-0.25,"negative"
"postillón",-0.25,"negative"
"postrado",-0.25,"negative"
"postulación",-0.25,"negative"
"practicamente",-0.25,"negative"
"practicar_esgrima",-0.25,"negative"
"preaviso",-0.25,"negative"
"precautorio",-0.25,"negative"
"preeclampsia",-0.25,"negative"
"pregunta_difícil",-0.25,"negative"
"prejuzgar",-0.25,"negative"
"prenda_de_vestir",-0.25,"negative"
"prenderse",-0.25,"negative"
"prendimiento",-0.25,"negative"
"preocupante",-0.25,"negative"
"prerrequisito",-0.25,"negative"
"presbicia",-0.25,"negative"
"primogénito",-0.25,"negative"
"problema_difícil",-0.25,"negative"
"problemas_de_oído",-0.25,"negative"
"problemas_de_visión",-0.25,"negative"
"procurarse",-0.25,"negative"
"prodigar",-0.25,"negative"
"producir_una_conmoción_cerebral",-0.25,"negative"
"producto_perecedero",-0.25,"negative"
"proferir",-0.25,"negative"
"prolijidad",-0.25,"negative"
"pronto",-0.25,"negative"
"propiciatorio",-0.25,"negative"
"prostatitis",-0.25,"negative"
"protector_del_brazo",-0.25,"negative"
"protector_del_cuello",-0.25,"negative"
"protestación",-0.25,"negative"
"prueba_de_Schick",-0.25,"negative"
"prueba_de_fuego",-0.25,"negative"
"prueba_de_schick",-0.25,"negative"
"prueba_decisiva",-0.25,"negative"
"pseudoalucinación",-0.25,"negative"
"pseudofloema",-0.25,"negative"
"psicología_clínica",-0.25,"negative"
"psicosis_de_angustia",-0.25,"negative"
"psicoterapeuta",-0.25,"negative"
"psilotáceas",-0.25,"negative"
"psiquiatría",-0.25,"negative"
"psitacosis",-0.25,"negative"
"psocópteros",-0.25,"negative"
"pteridosperma",-0.25,"negative"
"ptosis",-0.25,"negative"
"pudibundez",-0.25,"negative"
"puerto_de_montaña",-0.25,"negative"
"pugilismo",-0.25,"negative"
"pulmotor",-0.25,"negative"
"pulmón_de_acero",-0.25,"negative"
"pulsar",-0.25,"negative"
"punchar",-0.25,"negative"
"punto_de_golpe",-0.25,"negative"
"punto_muerto",-0.25,"negative"
"puro_cuento",-0.25,"negative"
"putrescencia",-0.25,"negative"
"putrescina",-0.25,"negative"
"pythium_debaryanum",-0.25,"negative"
"pélvico",-0.25,"negative"
"pérdida_de_memoria",-0.25,"negative"
"pérdida_del_conocimiento",-0.25,"negative"
"pérfido",-0.25,"negative"
"póliza_abierta",-0.25,"negative"
"póliza_flotante",-0.25,"negative"
"quedarse_en_blanco",-0.25,"negative"
"queratocono",-0.25,"negative"
"queso_suizo",-0.25,"negative"
"quijote",-0.25,"negative"
"quijotería",-0.25,"negative"
"quijotismo",-0.25,"negative"
"quimono",-0.25,"negative"
"quinina",-0.25,"negative"
"quinquefoliado",-0.25,"negative"
"quinqui",-0.25,"negative"
"quitarse_de_encima",-0.25,"negative"
"rabicorto",-0.25,"negative"
"rabona",-0.25,"negative"
"racaneo",-0.25,"negative"
"racanería",-0.25,"negative"
"randa",-0.25,"negative"
"ranger",-0.25,"negative"
"rapaz",-0.25,"negative"
"rasguño",-0.25,"negative"
"ratero",-0.25,"negative"
"rayo_beta",-0.25,"negative"
"raza_humana",-0.25,"negative"
"raíz_rosada",-0.25,"negative"
"reacción_fisiológica",-0.25,"negative"
"reaparecer",-0.25,"negative"
"recelar",-0.25,"negative"
"receloso",-0.25,"negative"
"rechazado",-0.25,"negative"
"recondenar",-0.25,"negative"
"reconditez",-0.25,"negative"
"reconfortar",-0.25,"negative"
"reconquistar",-0.25,"negative"
"recriminar",-0.25,"negative"
"recriminatorio",-0.25,"negative"
"recuperador",-0.25,"negative"
"recursos_humanos",-0.25,"negative"
"recursos_laborales",-0.25,"negative"
"recusante",-0.25,"negative"
"redistribuir",-0.25,"negative"
"reelección",-0.25,"negative"
"reencender",-0.25,"negative"
"referencia_anatómica",-0.25,"negative"
"reflejo",-0.25,"negative"
"reflejo_incondicionado",-0.25,"negative"
"reflejo_innato",-0.25,"negative"
"reflejo_instintivo",-0.25,"negative"
"refrigerador",-0.25,"negative"
"refutable",-0.25,"negative"
"regicidio",-0.25,"negative"
"reglamentar",-0.25,"negative"
"regordete",-0.25,"negative"
"rehabilitación_correccional",-0.25,"negative"
"reintegrarse",-0.25,"negative"
"relación_señal/ruido",-0.25,"negative"
"relamerse",-0.25,"negative"
"relato_de_aventuras",-0.25,"negative"
"relieve_terrestre",-0.25,"negative"
"remilgo",-0.25,"negative"
"renegado",-0.25,"negative"
"reología",-0.25,"negative"
"reológico",-0.25,"negative"
